Date,Brazil,Russia,India,China,South_Africa,Germany_EU,Japan,UK,Canada,DXY,Oil_WTI,Gold,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield,Brazil_GDP_growth,Canada_GDP_growth,China_GDP_growth,Germany_EU_GDP_growth,UK_GDP_growth,India_GDP_growth,Japan_GDP_growth,Russia_GDP_growth,South_Africa_GDP_growth,Brazil_Debt_to_GDP,Canada_Debt_to_GDP,China_Debt_to_GDP,Germany_EU_Debt_to_GDP,UK_Debt_to_GDP,India_Debt_to_GDP,Japan_Debt_to_GDP,Russia_Debt_to_GDP,South_Africa_Debt_to_GDP,Brazil_CPI_inflation,Canada_CPI_inflation,China_CPI_inflation,Germany_EU_CPI_inflation,UK_CPI_inflation,India_CPI_inflation,Japan_CPI_inflation,Russia_CPI_inflation,South_Africa_CPI_inflation,Brazil_Trade_balance,Canada_Trade_balance,China_Trade_balance,Germany_EU_Trade_balance,UK_Trade_balance,India_Trade_balance,Japan_Trade_balance,Russia_Trade_balance,South_Africa_Trade_balance,Brazil_Current_acct,Canada_Current_acct,China_Current_acct,Germany_EU_Current_acct,UK_Current_acct,India_Current_acct,Japan_Current_acct,Russia_Current_acct,South_Africa_Current_acct,Brazil_Stock,Brazil_Stock_return_12m
2000-11-30,,,,,,,110.37000274658205,,,115.23999786376952,33.79999923706055,270.1000061035156,,,,,4.38794944364869,5.1385391803606,8.58643201808462,2.8765231247659,4.52438074810904,3.84099115659129,2.76464755136783,10.0000668136515,4.20000000067826,,58.7379742383571,,,87.284376049437,55.0042464964554,,62.1488888669576,39.6390583837328,7.04414105947266,2.71943995691976,0.347811226864587,1.44026838719741,1.18295624210408,4.0094359104519,-0.676578683595175,20.7987606558704,5.33895913599828,-2.26366534727728,5.6531137918907,2.35225624908626,0.165707202088596,-1.22533511833803,-0.906450287751646,1.36461682159555,20.0269755736737,2.58788488597607,-4.04774157195875,2.48322832733606,1.67667411710879,-1.5131310276989,-1.80322397590519,-0.982342580017137,2.63045548903537,17.4742424828314,-0.125570459653346,13287.0,
2000-12-01,,,,,,,,,,,,,6.4,174.6,4927.6,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,,,,,,114.37999725341795,,,109.55999755859376,26.799999237060547,272.0,,,,,4.38794944364869,5.1385391803606,8.58643201808462,2.8765231247659,4.52438074810904,3.84099115659129,2.76464755136783,10.0000668136515,4.20000000067826,,58.7379742383571,,,87.284376049437,55.0042464964554,,62.1488888669576,39.6390583837328,7.04414105947266,2.71943995691976,0.347811226864587,1.44026838719741,1.18295624210408,4.0094359104519,-0.676578683595175,20.7987606558704,5.33895913599828,-2.26366534727728,5.6531137918907,2.35225624908626,0.165707202088596,-1.22533511833803,-0.906450287751646,1.36461682159555,20.0269755736737,2.58788488597607,-4.04774157195875,2.48322832733606,1.67667411710879,-1.5131310276989,-1.80322397590519,-0.982342580017137,2.63045548903537,17.4742424828314,-0.125570459653346,15259.0,
2001-01-01,,,,,,,,,,,,,5.98,175.6,4978.3,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-31,,,,,,,116.68000030517578,,,110.5199966430664,28.700000762939453,265.6000061035156,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,17673.0,7.841103246277759
2001-02-01,,,,,,,,,,,,,5.49,176.0,5017.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-02-28,,,,,,,117.38999938964844,,,112.01000213623048,27.420000076293945,266.79998779296875,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,15891.0,-10.016987542468858
2001-03-01,,,,,,,,,,,,,5.31,176.1,5074.8,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,,,,,126.2300033569336,,,117.37000274658205,26.399999618530277,257.8999938964844,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,14438.0,-18.978675645342314
2001-04-01,,,,,,,,,,,,,4.8,176.4,5139.1,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-30,,,,,,,123.37999725341795,,,115.8499984741211,28.459999084472656,264.0,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,14918.0,-3.990217531213802
2001-05-01,,,,,,,,,,,,,4.21,177.3,5137.2,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-05-31,,,,,,,119.2300033569336,,,119.06999969482422,28.3700008392334,265.29998779296875,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,14650.0,-2.05255064518286
2001-06-01,,,,,,,,,,,,,3.97,177.7,5180.1,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,,8.276800155639648,,,124.5,,,119.43000030517578,26.25,270.6000061035156,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,14560.0,-12.960306073648976
2001-07-01,,,,,,,,,,,,,3.77,177.4,5210.0,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-31,,,,8.276700019836426,,,125.01000213623048,,,117.18000030517578,26.350000381469727,266.20001220703125,,,,,1.3898964044581,1.87509810696022,8.31263887091522,1.63614170690956,2.39102229602824,4.82396626555771,0.386103426142029,5.10005122572568,2.70000000019104,,57.4583564504362,,,84.04178204707,59.0179097968845,,48.9836153351704,39.6390583837328,6.84035902487523,2.52512013979906,0.719125609120114,1.98385731334471,1.53234960272418,3.77929312235637,-0.740055504162738,21.4770072117159,5.70189483049608,-2.19286368016883,5.73569178749448,2.07272781415574,1.56153639440135,-1.73561677887465,-0.876495485614968,0.593995454561699,12.6761285276468,3.54237608330853,-4.44478598177802,2.13236979231818,1.28417196444636,-0.17042466008937,-1.75946787442188,0.290495460210206,1.97087092323799,10.4545347443772,0.253001084795546,13754.0,-16.41446368884838
2001-08-01,,,,,,,,,,,,,3.65,177.4,5243.8,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
